MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:05.795,2016/09/13,08:42:05.846,,,116,172,,,-128,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:05.799,2016/09/13,08:42:05.847,,,,,,,,,,,,

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:05.848,2016/09/13,08:42:05.900,,,,,,,,,,,,

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:05.868,2016/09/13,08:42:05.905,,,,,,,,,,,,

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:05.954,2016/09/13,08:42:06.009,,,119,99,,,-384,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:05.997,2016/09/13,08:42:06.019,,2200,,,38.64795,-89.98273,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:06.090,2016/09/13,08:42:06.125,,2200,,,38.75551,-89.93874,,,,,,0

MSG,7,111,11111,A51331,111111,2016/09/13,08:42:06.199,2016/09/13,08:42:06.234,,2800,,,,,,,,,,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:06.292,2016/09/13,08:42:06.339,,2200,,,,,,,0,,0,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:06.446,2016/09/13,08:42:06.501,,,119,99,,,-384,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:06.457,2016/09/13,08:42:06.503,,2200,,,38.64766,-89.98268,,,,,,0

MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:06.536,2016/09/13,08:42:06.563,,2200,,,,,,,0,,0,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:06.567,2016/09/13,08:42:06.612,,2200,,,,,,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:06.657,2016/09/13,08:42:06.675,,,117,172,,,-128,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:06.680,2016/09/13,08:42:06.722,,2200,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:06.684,2016/09/13,08:42:06.723,,2200,,,38.75546,-89.93832,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:06.716,2016/09/13,08:42:06.731,,2200,,,,,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:06.802,2016/09/13,08:42:06.834,,2800,,,38.09180,-89.91936,,,,,,0

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:06.862,2016/09/13,08:42:06.891,,,,,,,,,,,,

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:06.866,2016/09/13,08:42:06.892,,,105,261,,,-64,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:06.872,2016/09/13,08:42:06.893,,2200,,,,,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:06.913,2016/09/13,08:42:06.945,,2200,,,,,,,,,,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:06.916,2016/09/13,08:42:06.945,,,,,,,,,,,,

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:06.925,2016/09/13,08:42:06.948,,2200,,,38.64738,-89.98262,,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:06.961,2016/09/13,08:42:06.998,,,,,,,,,,,,

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:07.036,2016/09/13,08:42:07.057,,,119,100,,,-384,,,,,0

MSG,5,111,11111,A51331,111111,2016/09/13,08:42:07.091,2016/09/13,08:42:07.112,,2800,,,,,,,0,,0,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:07.107,2016/09/13,08:42:07.157,,,117,172,,,-128,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:07.128,2016/09/13,08:42:07.162,,2200,,,,,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:07.135,2016/09/13,08:42:07.164,,2200,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:07.238,2016/09/13,08:42:07.272,,2200,,,38.75537,-89.93790,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:07.346,2016/09/13,08:42:07.380,,2800,,,38.09175,-89.91965,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:07.407,2016/09/13,08:42:07.436,,2200,,,38.64720,-89.98260,,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:07.442,2016/09/13,08:42:07.487,,,105,261,,,-64,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:07.506,2016/09/13,08:42:07.544,,,120,100,,,-384,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:07.587,2016/09/13,08:42:07.603,,,117,172,,,-128,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:07.809,2016/09/13,08:42:07.866,,2200,,,38.75534,-89.93756,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:07.888,2016/09/13,08:42:07.925,,2800,,,38.09169,-89.91993,,,,,,0

